Time,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z
128217600,-9.303362E+10,-9.290687E+10,0.000000E+00,-1.687971E+13,-1.693076E+13,0.000000E+00,-1.136994E+13,-1.523117E+13,0.000000E+00,-9.626162E+12,-1.295127E+13,0.000000E+00,-7.554341E+12,-1.043734E+13,0.000000E+00,-1.858008E+12,-2.175905E+12,0.000000E+00,8.451271E+11,6.557133E+11,0.000000E+00,2.688019E+12,6.833471E+11,0.000000E+00,4.408114E+12,6.014892E+11,0.000000E+00
128304000,-9.316045E+10,-9.303362E+10,0.000000E+00,-1.689121E+13,-1.694231E+13,0.000000E+00,-1.137790E+13,-1.524183E+13,0.000000E+00,-9.633038E+12,-1.296054E+13,0.000000E+00,-7.560002E+12,-1.044520E+13,0.000000E+00,-1.861057E+12,-2.179979E+12,0.000000E+00,8.442896E+11,6.557135E+11,0.000000E+00,2.687763E+12,6.836789E+11,0.000000E+00,4.407985E+12,6.018300E+11,0.000000E+00
128390400,-9.328738E+10,-9.316045E+10,0.000000E+00,-1.690271E+13,-1.695386E+13,0.000000E+00,-1.138585E+13,-1.525250E+13,0.000000E+00,-9.639915E+12,-1.296981E+13,0.000000E+00,-7.565663E+12,-1.045306E+13,0.000000E+00,-1.864107E+12,-2.184054E+12,0.000000E+00,8.434514E+11,6.557131E+11,0.000000E+00,2.687506E+12,6.840105E+11,0.000000E+00,4.407857E+12,6.021708E+11,0.000000E+00
128476800,-9.341438E+10,-9.328738E+10,0.000000E+00,-1.691421E+13,-1.696541E+13,0.000000E+00,-1.139381E+13,-1.526316E+13,0.000000E+00,-9.646791E+12,-1.297908E+13,0.000000E+00,-7.571324E+12,-1.046092E+13,0.000000E+00,-1.867157E+12,-2.188128E+12,0.000000E+00,8.426126E+11,6.557120E+11,0.000000E+00,2.687248E+12,6.843419E+11,0.000000E+00,4.407728E+12,6.025114E+11,0.000000E+00
128563200,-9.354148E+10,-9.341438E+10,0.000000E+00,-1.692571E+13,-1.697696E+13,0.000000E+00,-1.140176E+13,-1.527383E+13,0.000000E+00,-9.653668E+12,-1.298835E+13,0.000000E+00,-7.576986E+12,-1.046878E+13,0.000000E+00,-1.870207E+12,-2.192202E+12,0.000000E+00,8.417730E+11,6.557102E+11,0.000000E+00,2.686991E+12,6.846732E+11,0.000000E+00,4.407600E+12,6.028520E+11,0.000000E+00
128649600,-9.366866E+10,-9.354148E+10,0.000000E+00,-1.693721E+13,-1.698851E+13,0.000000E+00,-1.140972E+13,-1.528449E+13,0.000000E+00,-9.660544E+12,-1.299762E+13,0.000000E+00,-7.582647E+12,-1.047664E+13,0.000000E+00,-1.873257E+12,-2.196277E+12,0.000000E+00,8.409328E+11,6.557077E+11,0.000000E+00,2.686734E+12,6.850043E+11,0.000000E+00,4.407471E+12,6.031925E+11,0.000000E+00
128736000,-9.379593E+10,-9.366866E+10,0.000000E+00,-1.694871E+13,-1.700006E+13,0.000000E+00,-1.141767E+13,-1.529516E+13,0.000000E+00,-9.667421E+12,-1.300689E+13,0.000000E+00,-7.588309E+12,-1.048450E+13,0.000000E+00,-1.876307E+12,-2.200352E+12,0.000000E+00,8.400918E+11,6.557045E+11,0.000000E+00,2.686476E+12,6.853352E+11,0.000000E+00,4.407342E+12,6.035329E+11,0.000000E+00
128822400,-9.392328E+10,-9.379593E+10,0.000000E+00,-1.696021E+13,-1.701161E+13,0.000000E+00,-1.142563E+13,-1.530582E+13,0.000000E+00,-9.674298E+12,-1.301616E+13,0.000000E+00,-7.593970E+12,-1.049237E+13,0.000000E+00,-1.879357E+12,-2.204426E+12,0.000000E+00,8.392502E+11,6.557006E+11,0.000000E+00,2.686218E+12,6.856659E+11,0.000000E+00,4.407213E+12,6.038733E+11,0.000000E+00
128908800,-9.405072E+10,-9.392328E+10,0.000000E+00,-1.697171E+13,-1.702316E+13,0.000000E+00,-1.143359E+13,-1.531649E+13,0.000000E+00,-9.681175E+12,-1.302543E+13,0.000000E+00,-7.599632E+12,-1.050023E+13,0.000000E+00,-1.882408E+12,-2.208501E+12,0.000000E+00,8.384078E+11,6.556959E+11,0.000000E+00,2.685960E+12,6.859965E+11,0.000000E+00,4.407084E+12,6.042135E+11,0.000000E+00
128995200,-9.417825E+10,-9.405072E+10,0.000000E+00,-1.698321E+13,-1.703470E+13,0.000000E+00,-1.144154E+13,-1.532715E+13,0.000000E+00,-9.688052E+12,-1.303470E+13,0.000000E+00,-7.605293E+12,-1.050809E+13,0.000000E+00,-1.885458E+12,-2.212576E+12,0.000000E+00,8.375646E+11,6.556905E+11,0.000000E+00,2.685702E+12,6.863269E+11,0.000000E+00,4.406955E+12,6.045537E+11,0.000000E+00
129081600,-9.430586E+10,-9.417825E+10,0.000000E+00,-1.699471E+13,-1.704625E+13,0.000000E+00,-1.144950E+13,-1.533782E+13,0.000000E+00,-9.694929E+12,-1.304397E+13,0.000000E+00,-7.610955E+12,-1.051595E+13,0.000000E+00,-1.888508E+12,-2.216651E+12,0.000000E+00,8.367207E+11,6.556842E+11,0.000000E+00,2.685444E+12,6.866571E+11,0.000000E+00,4.406826E+12,6.048937E+11,0.000000E+00
129168000,-9.443356E+10,-9.430586E+10,0.000000E+00,-1.700621E+13,-1.705780E+13,0.000000E+00,-1.145745E+13,-1.534849E+13,0.000000E+00,-9.701806E+12,-1.305324E+13,0.000000E+00,-7.616617E+12,-1.052381E+13,0.000000E+00,-1.891559E+12,-2.220726E+12,0.000000E+00,8.358760E+11,6.556772E+11,0.000000E+00,2.685185E+12,6.869871E+11,0.000000E+00,4.406697E+12,6.052337E+11,0.000000E+00
129254400,-9.456134E+10,-9.443356E+10,0.000000E+00,-1.701771E+13,-1.706935E+13,0.000000E+00,-1.146541E+13,-1.535915E+13,0.000000E+00,-9.708683E+12,-1.306251E+13,0.000000E+00,-7.622279E+12,-1.053167E+13,0.000000E+00,-1.894609E+12,-2.224801E+12,0.000000E+00,8.350304E+11,6.556695E+11,0.000000E+00,2.684927E+12,6.873170E+11,0.000000E+00,4.406567E+12,6.055736E+11,0.000000E+00
129340800,-9.468922E+10,-9.456134E+10,0.000000E+00,-1.702921E+13,-1.708090E+13,0.000000E+00,-1.147337E+13,-1.536982E+13,0.000000E+00,-9.715561E+12,-1.307178E+13,0.000000E+00,-7.627941E+12,-1.053953E+13,0.000000E+00,-1.897660E+12,-2.228876E+12,0.000000E+00,8.341842E+11,6.556609E+11,0.000000E+00,2.684668E+12,6.876467E+11,0.000000E+00,4.406438E+12,6.059134E+11,0.000000E+00
129427200,-9.481717E+10,-9.468922E+10,0.000000E+00,-1.704071E+13,-1.709245E+13,0.000000E+00,-1.148132E+13,-1.538048E+13,0.000000E+00,-9.722438E+12,-1.308106E+13,0.000000E+00,-7.633603E+12,-1.054739E+13,0.000000E+00,-1.900711E+12,-2.232952E+12,0.000000E+00,8.333371E+11,6.556516E+11,0.000000E+00,2.684409E+12,6.879762E+11,0.000000E+00,4.406308E+12,6.062532E+11,0.000000E+00
129513600,-9.494522E+10,-9.481717E+10,0.000000E+00,-1.705221E+13,-1.710400E+13,0.000000E+00,-1.148928E+13,-1.539115E+13,0.000000E+00,-9.729316E+12,-1.309033E+13,0.000000E+00,-7.639265E+12,-1.055525E+13,0.000000E+00,-1.903762E+12,-2.237027E+12,0.000000E+00,8.324892E+11,6.556415E+11,0.000000E+00,2.684149E+12,6.883056E+11,0.000000E+00,4.406179E+12,6.065928E+11,0.000000E+00
129600000,-9.507335E+10,-9.494522E+10,0.000000E+00,-1.706371E+13,-1.711555E+13,0.000000E+00,-1.149724E+13,-1.540182E+13,0.000000E+00,-9.736193E+12,-1.309960E+13,0.000000E+00,-7.644928E+12,-1.056312E+13,0.000000E+00,-1.906813E+12,-2.241103E+12,0.000000E+00,8.316406E+11,6.556306E+11,0.000000E+00,2.683890E+12,6.886348E+11,0.000000E+00,4.406049E+12,6.069324E+11,0.000000E+00
129686400,-9.520157E+10,-9.507335E+10,0.000000E+00,-1.707521E+13,-1.712709E+13,0.000000E+00,-1.150519E+13,-1.541248E+13,0.000000E+00,-9.743071E+12,-1.310887E+13,0.000000E+00,-7.650590E+12,-1.057098E+13,0.000000E+00,-1.909864E+12,-2.245178E+12,0.000000E+00,8.307912E+11,6.556189E+11,0.000000E+00,2.683631E+12,6.889638E+11,0.000000E+00,4.405919E+12,6.072718E+11,0.000000E+00
129772800,-9.532987E+10,-9.520157E+10,0.000000E+00,-1.708671E+13,-1.713864E+13,0.000000E+00,-1.151315E+13,-1.542315E+13,0.000000E+00,-9.749949E+12,-1.311814E+13,0.000000E+00,-7.656253E+12,-1.057884E+13,0.000000E+00,-1.912915E+12,-2.249254E+12,0.000000E+00,8.299410E+11,6.556065E+11,0.000000E+00,2.683371E+12,6.892926E+11,0.000000E+00,4.405790E+12,6.076112E+11,0.000000E+00
129859200,-9.545826E+10,-9.532987E+10,0.000000E+00,-1.709821E+13,-1.715019E+13,0.000000E+00,-1.152111E+13,-1.543382E+13,0.000000E+00,-9.756827E+12,-1.312741E+13,0.000000E+00,-7.661915E+12,-1.058670E+13,0.000000E+00,-1.915966E+12,-2.253330E+12,0.000000E+00,8.290901E+11,6.555933E+11,0.000000E+00,2.683111E+12,6.896213E+11,0.000000E+00,4.405660E+12,6.079505E+11,0.000000E+00
129945600,-9.558674E+10,-9.545826E+10,0.000000E+00,-1.710970E+13,-1.716174E+13,0.000000E+00,-1.152906E+13,-1.544448E+13,0.000000E+00,-9.763705E+12,-1.313668E+13,0.000000E+00,-7.667578E+12,-1.059456E+13,0.000000E+00,-1.919017E+12,-2.257405E+12,0.000000E+00,8.282384E+11,6.555793E+11,0.000000E+00,2.682851E+12,6.899498E+11,0.000000E+00,4.405530E+12,6.082897E+11,0.000000E+00
130032000,-9.571530E+10,-9.558674E+10,0.000000E+00,-1.712120E+13,-1.717329E+13,0.000000E+00,-1.153702E+13,-1.545515E+13,0.000000E+00,-9.770583E+12,-1.314595E+13,0.000000E+00,-7.673241E+12,-1.060243E+13,0.000000E+00,-1.922069E+12,-2.261481E+12,0.000000E+00,8.273859E+11,6.555645E+11,0.000000E+00,2.682591E+12,6.902781E+11,0.000000E+00,4.405399E+12,6.086288E+11,0.000000E+00
130118400,-9.584395E+10,-9.571530E+10,0.000000E+00,-1.713270E+13,-1.718484E+13,0.000000E+00,-1.154498E+13,-1.546582E+13,0.000000E+00,-9.777461E+12,-1.315523E+13,0.000000E+00,-7.678903E+12,-1.061029E+13,0.000000E+00,-1.925120E+12,-2.265557E+12,0.000000E+00,8.265326E+11,6.555489E+11,0.000000E+00,2.682330E+12,6.906063E+11,0.000000E+00,4.405269E+12,6.089678E+11,0.000000E+00
130204800,-9.597269E+10,-9.584395E+10,0.000000E+00,-1.714420E+13,-1.719639E+13,0.000000E+00,-1.155294E+13,-1.547648E+13,0.000000E+00,-9.784339E+12,-1.316450E+13,0.000000E+00,-7.684566E+12,-1.061815E+13,0.000000E+00,-1.928172E+12,-2.269633E+12,0.000000E+00,8.256785E+11,6.555326E+11,0.000000E+00,2.682070E+12,6.909342E+11,0.000000E+00,4.405139E+12,6.093068E+11,0.000000E+00
130291200,-9.610151E+10,-9.597269E+10,0.000000E+00,-1.715570E+13,-1.720794E+13,0.000000E+00,-1.156089E+13,-1.548715E+13,0.000000E+00,-9.791217E+12,-1.317377E+13,0.000000E+00,-7.690229E+12,-1.062601E+13,0.000000E+00,-1.931224E+12,-2.273710E+12,0.000000E+00,8.248237E+11,6.555155E+11,0.000000E+00,2.681809E+12,6.912620E+11,0.000000E+00,4.405009E+12,6.096457E+11,0.000000E+00
130377600,-9.623042E+10,-9.610151E+10,0.000000E+00,-1.716720E+13,-1.721949E+13,0.000000E+00,-1.156885E+13,-1.549782E+13,0.000000E+00,-9.798096E+12,-1.318304E+13,0.000000E+00,-7.695892E+12,-1.063388E+13,0.000000E+00,-1.934275E+12,-2.277786E+12,0.000000E+00,8.239680E+11,6.554976E+11,0.000000E+00,2.681548E+12,6.915897E+11,0.000000E+00,4.404878E+12,6.099844E+11,0.000000E+00
130464000,-9.635941E+10,-9.623042E+10,0.000000E+00,-1.717870E+13,-1.723103E+13,0.000000E+00,-1.157681E+13,-1.550848E+13,0.000000E+00,-9.804974E+12,-1.319231E+13,0.000000E+00,-7.701556E+12,-1.064174E+13,0.000000E+00,-1.937327E+12,-2.281862E+12,0.000000E+00,8.231116E+11,6.554790E+11,0.000000E+00,2.681287E+12,6.919171E+11,0.000000E+00,4.404748E+12,6.103231E+11,0.000000E+00
130550400,-9.648850E+10,-9.635941E+10,0.000000E+00,-1.719020E+13,-1.724258E+13,0.000000E+00,-1.158477E+13,-1.551915E+13,0.000000E+00,-9.811853E+12,-1.320158E+13,0.000000E+00,-7.707219E+12,-1.064960E+13,0.000000E+00,-1.940379E+12,-2.285939E+12,0.000000E+00,8.222545E+11,6.554595E+11,0.000000E+00,2.681026E+12,6.922444E+11,0.000000E+00,4.404617E+12,6.106617E+11,0.000000E+00
130636800,-9.661766E+10,-9.648850E+10,0.000000E+00,-1.720170E+13,-1.725413E+13,0.000000E+00,-1.159272E+13,-1.552982E+13,0.000000E+00,-9.818731E+12,-1.321086E+13,0.000000E+00,-7.712882E+12,-1.065746E+13,0.000000E+00,-1.943431E+12,-2.290015E+12,0.000000E+00,8.213965E+11,6.554393E+11,0.000000E+00,2.680764E+12,6.925715E+11,0.000000E+00,4.404486E+12,6.110002E+11,0.000000E+00
130723200,-9.674692E+10,-9.661766E+10,0.000000E+00,-1.721320E+13,-1.726568E+13,0.000000E+00,-1.160068E+13,-1.554049E+13,0.000000E+00,-9.825610E+12,-1.322013E+13,0.000000E+00,-7.718546E+12,-1.066533E+13,0.000000E+00,-1.946483E+12,-2.294092E+12,0.000000E+00,8.205378E+11,6.554183E+11,0.000000E+00,2.680503E+12,6.928985E+11,0.000000E+00,4.404355E+12,6.113387E+11,0.000000E+00
130809600,-9.687626E+10,-9.674692E+10,0.000000E+00,-1.722470E+13,-1.727723E+13,0.000000E+00,-1.160864E+13,-1.555115E+13,0.000000E+00,-9.832489E+12,-1.322940E+13,0.000000E+00,-7.724209E+12,-1.067319E+13,0.000000E+00,-1.949535E+12,-2.298168E+12,0.000000E+00,8.196783E+11,6.553965E+11,0.000000E+00,2.680241E+12,6.932252E+11,0.000000E+00,4.404224E+12,6.116770E+11,0.000000E+00
130896000,-9.700569E+10,-9.687626E+10,0.000000E+00,-1.723620E+13,-1.728878E+13,0.000000E+00,-1.161660E+13,-1.556182E+13,0.000000E+00,-9.839368E+12,-1.323867E+13,0.000000E+00,-7.729873E+12,-1.068105E+13,0.000000E+00,-1.952587E+12,-2.302245E+12,0.000000E+00,8.188180E+11,6.553740E+11,0.000000E+00,2.679979E+12,6.935518E+11,0.000000E+00,4.404094E+12,6.120153E+11,0.000000E+00
130982400,-9.713520E+10,-9.700569E+10,0.000000E+00,-1.724770E+13,-1.730033E+13,0.000000E+00,-1.162455E+13,-1.557249E+13,0.000000E+00,-9.846247E+12,-1.324794E+13,0.000000E+00,-7.735536E+12,-1.068891E+13,0.000000E+00,-1.955640E+12,-2.306322E+12,0.000000E+00,8.179569E+11,6.553507E+11,0.000000E+00,2.679717E+12,6.938782E+11,0.000000E+00,4.403962E+12,6.123534E+11,0.000000E+00
131068800,-9.726480E+10,-9.713520E+10,0.000000E+00,-1.725920E+13,-1.731188E+13,0.000000E+00,-1.163251E+13,-1.558316E+13,0.000000E+00,-9.853126E+12,-1.325722E+13,0.000000E+00,-7.741200E+12,-1.069678E+13,0.000000E+00,-1.958692E+12,-2.310399E+12,0.000000E+00,8.170951E+11,6.553265E+11,0.000000E+00,2.679454E+12,6.942045E+11,0.000000E+00,4.403831E+12,6.126915E+11,0.000000E+00
131155200,-9.739449E+10,-9.726480E+10,0.000000E+00,-1.727070E+13,-1.732342E+13,0.000000E+00,-1.164047E+13,-1.559382E+13,0.000000E+00,-9.860005E+12,-1.326649E+13,0.000000E+00,-7.746864E+12,-1.070464E+13,0.000000E+00,-1.961745E+12,-2.314476E+12,0.000000E+00,8.162325E+11,6.553017E+11,0.000000E+00,2.679192E+12,6.945305E+11,0.000000E+00,4.403700E+12,6.130295E+11,0.000000E+00
131241600,-9.752426E+10,-9.739449E+10,0.000000E+00,-1.728220E+13,-1.733497E+13,0.000000E+00,-1.164843E+13,-1.560449E+13,0.000000E+00,-9.866884E+12,-1.327576E+13,0.000000E+00,-7.752528E+12,-1.071250E+13,0.000000E+00,-1.964797E+12,-2.318553E+12,0.000000E+00,8.153691E+11,6.552760E+11,0.000000E+00,2.678929E+12,6.948564E+11,0.000000E+00,4.403569E+12,6.133674E+11,0.000000E+00
131328000,-9.765412E+10,-9.752426E+10,0.000000E+00,-1.729370E+13,-1.734652E+13,0.000000E+00,-1.165639E+13,-1.561516E+13,0.000000E+00,-9.873764E+12,-1.328504E+13,0.000000E+00,-7.758192E+12,-1.072037E+13,0.000000E+00,-1.967850E+12,-2.322630E+12,0.000000E+00,8.145049E+11,6.552496E+11,0.000000E+00,2.678666E+12,6.951822E+11,0.000000E+00,4.403437E+12,6.137052E+11,0.000000E+00
131414400,-9.778406E+10,-9.765412E+10,0.000000E+00,-1.730520E+13,-1.735807E+13,0.000000E+00,-1.166435E+13,-1.562583E+13,0.000000E+00,-9.880643E+12,-1.329431E+13,0.000000E+00,-7.763856E+12,-1.072823E+13,0.000000E+00,-1.970903E+12,-2.326708E+12,0.000000E+00,8.136400E+11,6.552223E+11,0.000000E+00,2.678403E+12,6.955077E+11,0.000000E+00,4.403306E+12,6.140430E+11,0.000000E+00
131500800,-9.791410E+10,-9.778406E+10,0.000000E+00,-1.731670E+13,-1.736962E+13,0.000000E+00,-1.167230E+13,-1.563650E+13,0.000000E+00,-9.887523E+12,-1.330358E+13,0.000000E+00,-7.769520E+12,-1.073609E+13,0.000000E+00,-1.973956E+12,-2.330785E+12,0.000000E+00,8.127742E+11,6.551944E+11,0.000000E+00,2.678140E+12,6.958331E+11,0.000000E+00,4.403174E+12,6.143806E+11,0.000000E+00
131587200,-9.804421E+10,-9.791410E+10,0.000000E+00,-1.732820E+13,-1.738117E+13,0.000000E+00,-1.168026E+13,-1.564716E+13,0.000000E+00,-9.894402E+12,-1.331285E+13,0.000000E+00,-7.775185E+12,-1.074396E+13,0.000000E+00,-1.977009E+12,-2.334863E+12,0.000000E+00,8.119077E+11,6.551656E+11,0.000000E+00,2.677877E+12,6.961583E+11,0.000000E+00,4.403043E+12,6.147182E+11,0.000000E+00
131673600,-9.817442E+10,-9.804421E+10,0.000000E+00,-1.733970E+13,-1.739272E+13,0.000000E+00,-1.168822E+13,-1.565783E+13,0.000000E+00,-9.901282E+12,-1.332213E+13,0.000000E+00,-7.780849E+12,-1.075182E+13,0.000000E+00,-1.980062E+12,-2.338940E+12,0.000000E+00,8.110404E+11,6.551360E+11,0.000000E+00,2.677613E+12,6.964834E+11,0.000000E+00,4.402911E+12,6.150557E+11,0.000000E+00
131760000,-9.830471E+10,-9.817442E+10,0.000000E+00,-1.735120E+13,-1.740427E+13,0.000000E+00,-1.169618E+13,-1.566850E+13,0.000000E+00,-9.908162E+12,-1.333140E+13,0.000000E+00,-7.786514E+12,-1.075969E+13,0.000000E+00,-1.983115E+12,-2.343018E+12,0.000000E+00,8.101724E+11,6.551057E+11,0.000000E+00,2.677350E+12,6.968082E+11,0.000000E+00,4.402779E+12,6.153931E+11,0.000000E+00
131846400,-9.843509E+10,-9.830471E+10,0.000000E+00,-1.736270E+13,-1.741582E+13,0.000000E+00,-1.170414E+13,-1.567917E+13,0.000000E+00,-9.915041E+12,-1.334067E+13,0.000000E+00,-7.792178E+12,-1.076755E+13,0.000000E+00,-1.986168E+12,-2.347096E+12,0.000000E+00,8.093035E+11,6.550746E+11,0.000000E+00,2.677086E+12,6.971329E+11,0.000000E+00,4.402647E+12,6.157304E+11,0.000000E+00
131932800,-9.856555E+10,-9.843509E+10,0.000000E+00,-1.737420E+13,-1.742736E+13,0.000000E+00,-1.171210E+13,-1.568984E+13,0.000000E+00,-9.921921E+12,-1.334995E+13,0.000000E+00,-7.797843E+12,-1.077541E+13,0.000000E+00,-1.989221E+12,-2.351173E+12,0.000000E+00,8.084339E+11,6.550427E+11,0.000000E+00,2.676822E+12,6.974574E+11,0.000000E+00,4.402515E+12,6.160676E+11,0.000000E+00
132019200,-9.869610E+10,-9.856555E+10,0.000000E+00,-1.738570E+13,-1.743891E+13,0.000000E+00,-1.172006E+13,-1.570051E+13,0.000000E+00,-9.928801E+12,-1.335922E+13,0.000000E+00,-7.803508E+12,-1.078328E+13,0.000000E+00,-1.992275E+12,-2.355251E+12,0.000000E+00,8.075635E+11,6.550101E+11,0.000000E+00,2.676558E+12,6.977818E+11,0.000000E+00,4.402383E+12,6.164047E+11,0.000000E+00
132105600,-9.882674E+10,-9.869610E+10,0.000000E+00,-1.739720E+13,-1.745046E+13,0.000000E+00,-1.172802E+13,-1.571118E+13,0.000000E+00,-9.935682E+12,-1.336849E+13,0.000000E+00,-7.809172E+12,-1.079114E+13,0.000000E+00,-1.995328E+12,-2.359329E+12,0.000000E+00,8.066924E+11,6.549766E+11,0.000000E+00,2.676293E+12,6.981060E+11,0.000000E+00,4.402251E+12,6.167418E+11,0.000000E+00
132192000,-9.895746E+10,-9.882674E+10,0.000000E+00,-1.740870E+13,-1.746201E+13,0.000000E+00,-1.173598E+13,-1.572184E+13,0.000000E+00,-9.942562E+12,-1.337777E+13,0.000000E+00,-7.814837E+12,-1.079901E+13,0.000000E+00,-1.998382E+12,-2.363407E+12,0.000000E+00,8.058204E+11,6.549424E+11,0.000000E+00,2.676029E+12,6.984300E+11,0.000000E+00,4.402118E+12,6.170787E+11,0.000000E+00
132278400,-9.908827E+10,-9.895746E+10,0.000000E+00,-1.742020E+13,-1.747356E+13,0.000000E+00,-1.174394E+13,-1.573251E+13,0.000000E+00,-9.949442E+12,-1.338704E+13,0.000000E+00,-7.820502E+12,-1.080687E+13,0.000000E+00,-2.001435E+12,-2.367486E+12,0.000000E+00,8.049477E+11,6.549074E+11,0.000000E+00,2.675764E+12,6.987538E+11,0.000000E+00,4.401986E+12,6.174156E+11,0.000000E+00
132364800,-9.921917E+10,-9.908827E+10,0.000000E+00,-1.743170E+13,-1.748511E+13,0.000000E+00,-1.175190E+13,-1.574318E+13,0.000000E+00,-9.956322E+12,-1.339631E+13,0.000000E+00,-7.826167E+12,-1.081473E+13,0.000000E+00,-2.004489E+12,-2.371564E+12,0.000000E+00,8.040742E+11,6.548717E+11,0.000000E+00,2.675499E+12,6.990774E+11,0.000000E+00,4.401854E+12,6.177524E+11,0.000000E+00
132451200,-9.935015E+10,-9.921917E+10,0.000000E+00,-1.744320E+13,-1.749666E+13,0.000000E+00,-1.175985E+13,-1.575385E+13,0.000000E+00,-9.963203E+12,-1.340559E+13,0.000000E+00,-7.831832E+12,-1.082260E+13,0.000000E+00,-2.007543E+12,-2.375642E+12,0.000000E+00,8.031999E+11,6.548351E+11,0.000000E+00,2.675234E+12,6.994009E+11,0.000000E+00,4.401721E+12,6.180891E+11,0.000000E+00
132537600,-9.948122E+10,-9.935015E+10,0.000000E+00,-1.745469E+13,-1.750821E+13,0.000000E+00,-1.176781E+13,-1.576452E+13,0.000000E+00,-9.970083E+12,-1.341486E+13,0.000000E+00,-7.837498E+12,-1.083046E+13,0.000000E+00,-2.010597E+12,-2.379721E+12,0.000000E+00,8.023248E+11,6.547978E+11,0.000000E+00,2.674969E+12,6.997242E+11,0.000000E+00,4.401588E+12,6.184257E+11,0.000000E+00
132624000,-9.961237E+10,-9.948122E+10,0.000000E+00,-1.746619E+13,-1.751975E+13,0.000000E+00,-1.177577E+13,-1.577519E+13,0.000000E+00,-9.976964E+12,-1.342414E+13,0.000000E+00,-7.843163E+12,-1.083833E+13,0.000000E+00,-2.013651E+12,-2.383799E+12,0.000000E+00,8.014490E+11,6.547597E+11,0.000000E+00,2.674703E+12,7.000474E+11,0.000000E+00,4.401456E+12,6.187622E+11,0.000000E+00
132710400,-9.974362E+10,-9.961237E+10,0.000000E+00,-1.747769E+13,-1.753130E+13,0.000000E+00,-1.178373E+13,-1.578586E+13,0.000000E+00,-9.983845E+12,-1.343341E+13,0.000000E+00,-7.848828E+12,-1.084619E+13,0.000000E+00,-2.016705E+12,-2.387878E+12,0.000000E+00,8.005724E+11,6.547208E+11,0.000000E+00,2.674438E+12,7.003703E+11,0.000000E+00,4.401323E+12,6.190987E+11,0.000000E+00
132796800,-9.987494E+10,-9.974362E+10,0.000000E+00,-1.748919E+13,-1.754285E+13,0.000000E+00,-1.179169E+13,-1.579653E+13,0.000000E+00,-9.990726E+12,-1.344268E+13,0.000000E+00,-7.854494E+12,-1.085406E+13,0.000000E+00,-2.019759E+12,-2.391956E+12,0.000000E+00,7.996950E+11,6.546811E+11,0.000000E+00,2.674172E+12,7.006931E+11,0.000000E+00,4.401190E+12,6.194350E+11,0.000000E+00
132883200,-1.000064E+11,-9.987494E+10,0.000000E+00,-1.750069E+13,-1.755440E+13,0.000000E+00,-1.179965E+13,-1.580720E+13,0.000000E+00,-9.997607E+12,-1.345196E+13,0.000000E+00,-7.860160E+12,-1.086192E+13,0.000000E+00,-2.022813E+12,-2.396035E+12,0.000000E+00,7.988168E+11,6.546407E+11,0.000000E+00,2.673906E+12,7.010157E+11,0.000000E+00,4.401057E+12,6.197713E+11,0.000000E+00
132969600,-1.001379E+11,-1.000064E+11,0.000000E+00,-1.751219E+13,-1.756595E+13,0.000000E+00,-1.180761E+13,-1.581787E+13,0.000000E+00,-1.000449E+13,-1.346123E+13,0.000000E+00,-7.865825E+12,-1.086979E+13,0.000000E+00,-2.025867E+12,-2.400114E+12,0.000000E+00,7.979379E+11,6.545995E+11,0.000000E+00,2.673640E+12,7.013382E+11,0.000000E+00,4.400924E+12,6.201075E+11,0.000000E+00
133056000,-1.002694E+11,-1.001379E+11,0.000000E+00,-1.752369E+13,-1.757750E+13,0.000000E+00,-1.181557E+13,-1.582854E+13,0.000000E+00,-1.001137E+13,-1.347051E+13,0.000000E+00,-7.871491E+12,-1.087765E+13,0.000000E+00,-2.028922E+12,-2.404193E+12,0.000000E+00,7.970582E+11,6.545575E+11,0.000000E+00,2.673374E+12,7.016604E+11,0.000000E+00,4.400791E+12,6.204436E+11,0.000000E+00
133142400,-1.004011E+11,-1.002694E+11,0.000000E+00,-1.753519E+13,-1.758905E+13,0.000000E+00,-1.182353E+13,-1.583921E+13,0.000000E+00,-1.001825E+13,-1.347978E+13,0.000000E+00,-7.877157E+12,-1.088552E+13,0.000000E+00,-2.031976E+12,-2.408272E+12,0.000000E+00,7.961777E+11,6.545147E+11,0.000000E+00,2.673107E+12,7.019825E+11,0.000000E+00,4.400658E+12,6.207796E+11,0.000000E+00
133228800,-1.005329E+11,-1.004011E+11,0.000000E+00,-1.754669E+13,-1.760060E+13,0.000000E+00,-1.183149E+13,-1.584988E+13,0.000000E+00,-1.002513E+13,-1.348906E+13,0.000000E+00,-7.882823E+12,-1.089338E+13,0.000000E+00,-2.035031E+12,-2.412351E+12,0.000000E+00,7.952964E+11,6.544712E+11,0.000000E+00,2.672840E+12,7.023045E+11,0.000000E+00,4.400524E+12,6.211155E+11,0.000000E+00
